"","id","choice","available.Cycle","available.Walk","available.HSR","available.Car","time.Cycle","time.Walk","time.HSR","time.Car","access.Cycle","access.Walk","access.HSR","access.Car","wait.Cycle","wait.Walk","wait.HSR","wait.Car","transfer.Cycle","transfer.Walk","transfer.HSR","transfer.Car","parking","vehind","gender","age","shared","family","child","street_density","sidewalk_density","LAT","LONG","PersonalVehComf_SD","PersonalVehComf_D","PersonalVehComf_A","PersonalVehComf_SA","Fun_SD","Fun_D","Fun_A","Fun_SA","ActiveNeigh_SD","ActiveNeigh_D","ActiveNeigh_A","ActiveNeigh_SA","UsefulTrans_SD","UsefulTrans_D","UsefulTrans_A","UsefulTrans_SA","BusComf_SD","BusComf_D","BusComf_A","BusComf_SA","TravelAlone_SD","TravelAlone_D","TravelAlone_A","TravelAlone_SA","Shelters_SD","Shelters_D","Shelters_A","Shelters_SA","Community_SD","Community_D","Community_A","Community_SA","personal_veh_comfortable","getting_there_fun","like_active_neighborhood","commute_useful_transition","buses_comfortable","prefer_travel_alone","shelter_good_quality","sense_community","numna"
"474",567966667,"Walk","No","Yes","Yes","Yes",NA,15,10,5,0,0,2.48,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",19,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"A","D","A","N","SD","A","SD","N",3
"475",567968269,"Car","No","No","Yes","Yes",NA,NA,5,10,0,0,12.42,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",17.81761199,18.80207266,43.26554,-79.949502,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"A","N","A","N","A","D","A","N",2
"476",567968557,"Walk","No","Yes","Yes","Yes",NA,15,5,2,0,0,6.39,0,0,0,10.23,0,0,0,2,0,"No","Yes","Man",23,"Living in Shared Accommodations","No","No",15.73366442,35.69782751,43.258146,-79.910796,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"A","A","A","A","N","D","N","A",3
"477",567968656,"Walk","No","Yes","Yes","No",NA,15,3,NA,0,0,6.21,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","N","A","A","A","N","N","N",2
"478",567969676,"Car","No","No","Yes","Yes",NA,NA,60,20,0,0,24.84,0,0,0,10.23,0,0,0,2,0,"No","Yes","Woman",22,"No","Living with Family","No",3.456511866,4.26771005,43.202573,-79.893322,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"A","A","A","SD","SD","A","SD","N",2
"479",567972533,"Walk","Yes","Yes","Yes","No",4.371118065,15,4,NA,0,0,0.87,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"SA","SA","N","D","N","N","A","N",3
"480",567973396,"HSR","No","No","Yes","Yes",NA,NA,30,15,0,0,3,0,0,0,10,0,0,0,2,0,"No","No","Man",18,"No","Living with Family","Yes",10.10814511,20.28181241,43.218472,-79.918446,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"A","D","N","N","D","N","D","A",2
"481",567975061,"HSR","No","Yes","Yes","No",NA,31.05590062,15,NA,0,0,5,0,0,0,1,0,0,0,0,0,"No","No","Woman",28,"Living in Shared Accommodations","No","No",14.37620617,22.63322192,43.26302,-79.900741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"N","N","N","N","N","A","N","N",2
"482",567979417,"Walk","Yes","Yes","Yes","No",2.91407871,10,1,NA,0,0,3.11,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",22,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.260289,-79.913144,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A","N","A","A","N","N","N","A",3
"483",567981903,"HSR","No","Yes","Yes","No",NA,18.63354037,4,NA,0,0,2,0,0,0,10,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",4.643304097,6.352265804,43.257315,-79.935414,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,"A","D","A","A","A","A","D","D",2
"484",567982869,"HSR","No","No","Yes","Yes",NA,NA,70,25,0,0,10,0,0,0,5,0,0,0,2,0,"No","No","Woman",21,"No","Living with Family","Yes",17.97064958,21.49531651,43.199241,-79.840579,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,"A","A","A","A","A","D","D","A",2
"485",567988862,"Walk","No","Yes","Yes","No",NA,20,5,NA,0,0,24.84,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",22,"Living in Shared Accommodations","No","No",10.35515054,12.82083337,43.252871,-79.924342,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"SA","N","A","A","SA","N","A","D",2
"486",567990788,"HSR","Yes","Yes","Yes","No",6.211180124,21.31438721,5,NA,0,0,2,0,0,0,1,0,0,0,0,0,"No","No","Man",28,"No","No","No",6.513789412,4.543402359,43.261937,-79.894166,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"D","A","SA","A","N","A","A","A",3
"487",567994742,"HSR","No","No","Yes","Yes",NA,NA,30,15,0,0,35,0,0,0,10,0,0,0,1,0,"No","No","Man",23,"No","Living with Family","No",6.604290761,11.28224632,43.22938,-79.748823,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,"A","N","A","SA","A","D","D","A",2
"488",567999971,"Walk","No","Yes","Yes","Yes",NA,15,5,4,0,0,2.66,0,0,0,10.23,0,0,0,4,0,"No","Yes","Man",22,"No","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"A","D","D","N","N","A","D","N",3
"489",568000042,"Car","No","No","Yes","Yes",NA,NA,45,20,0,0,8.53,0,0,0,10.23,0,0,0,2,0,"Yes","Yes","Man",20,"No","Living with Family","Yes",13.34635674,25.37804857,43.226316,-79.871946,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"A","N","SD","A","SA","N","A","SA",2
"490",568000500,"Cycle","Yes","No","Yes","Yes",7,NA,10,5,0,0,5.33,0,0,0,10.23,0,0,0,0,0,"No","Yes","Man",19,"Living in Shared Accommodations","No","No",10.05574231,24.55266414,43.257199,-79.933499,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"A","N","A","N","N","A","A","N",3
"491",568003519,"Walk","Yes","Yes","Yes","No",5.82815742,20,10,NA,0,0,12.42,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",19,"Living in Shared Accommodations","No","No",16.50261063,31.43903392,43.252363,-79.922035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","N","SA","N","A","N","N","N",3
"492",568005540,"HSR","No","Yes","Yes","No",NA,18.63354037,25,NA,0,0,15,0,0,0,3,0,0,0,0,0,"No","No","Woman",20,"No","Living with Family","Yes",14.287973,14.19399396,43.259047,-79.941519,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"A","A","N","N","A","A","N","D",2
"493",568005723,"Walk","Yes","Yes","Yes","Yes",1.748447226,6,1,5,0,0,5.33,0,0,0,10.23,0,0,0,0,0,"No","No","Man",23,"Living in Shared Accommodations","No","No",15.73366442,35.69782751,43.260292,-79.913012,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"A","D","A","N","D","A","D","A",4
"494",568006380,"Car","No","Yes","No","Yes",NA,9.937888199,NA,30,0,0,0,0,0,0,10.23,0,0,0,1e+05,0,"No","No","Woman",22,"No","Living with Family","Yes",0.839547485,0,43.162681,-79.832108,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"SD","SD","SA","D","SD","A","SA","N",2
"495",568008847,"Walk","No","Yes","Yes","No",NA,10,2,NA,0,0,6.21,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",15.73366442,35.69782751,43.260387,-79.90977,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"A","N","A","A","N","D","N","A",2
"496",568010947,"Walk","Yes","Yes","Yes","No",4.953933807,17,5,NA,0,0,31.97,0,0,0,10.23,0,0,0,0,0,"No","No","Man",19,"Living in Shared Accommodations","No","No",16.18344475,35.43306805,43.262216,-79.90513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"N","N","A","N","A","N","N","A",3
"497",568011581,"Walk","No","Yes","Yes","No",NA,7,3,NA,0,0,6.21,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",22,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"SA","A","A","A","A","A","N","SA",2
"498",568013711,"HSR","Yes","Yes","Yes","Yes",3.105590062,10.65719361,10,4,0,0,3,0,0,0,10,0,0,0,0,0,"No","No","Man",22,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"A","N","N","A","A","SD","N","A",4
"499",568014500,"Walk","No","Yes","Yes","No",NA,5,4,NA,0,0,2.13,0,0,0,10.23,0,0,0,0,0,"No","No","Man",22,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"A","A","D","N","D","N","D","D",2
"500",568016677,"Walk","No","Yes","Yes","No",NA,10,5,NA,0,0,21.31,0,0,0,10.23,0,0,0,0,0,"No","No","Man",20,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"N","D","N","N","N","N","D","N",2
"501",568016899,"Walk","Yes","Yes","Yes","Yes",4.371118065,15,10,2,0,0,42.63,0,0,0,10.23,0,0,0,0,0,"No","Yes","Man",22,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"A","D","A","A","A","D","SA","D",4
"502",568021424,"Walk","Yes","Yes","Yes","No",5.82815742,20,5,NA,0,0,24.84,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",15.73366442,35.69782751,43.258076,-79.911943,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"A","A","A","N","A","D","A","D",3
"503",568024579,"Car","Yes","Yes","Yes","Yes",9.627329193,38.50931677,7,5,0,0,1.74,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",18,"No","Living with Family","Yes",14.287973,14.19399396,43.259047,-79.941519,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"SA","SD","N","D","A","N","D","N",4
"504",568025475,"Car","No","No","Yes","Yes",NA,NA,3,5,0,0,5.33,0,0,0,10.23,0,0,0,0,0,"Yes","No","Man",21,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A","N","A","N","A","N","N","N",2
"505",568027348,"HSR","No","Yes","Yes","No",NA,62.11180124,5,NA,0,0,5,0,0,0,5,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"N","N","A","N","D","N","D","N",2
"506",568029623,"HSR","Yes","Yes","Yes","No",7.763975155,26.64298401,5,NA,0,0,3,0,0,0,5,0,0,0,0,0,"No","No","Man",20,"Living in Shared Accommodations","No","No",4.643304097,6.352265804,43.257315,-79.935414,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"A","N","A","N","A","N","A","A",3
"507",568030596,"Walk","No","Yes","Yes","No",NA,15,5,NA,0,0,2.13,0,0,0,10.23,0,0,0,0,0,"No","No","Man",23,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A","N","N","N","N","N","N","N",2
"508",568031777,"Walk","Yes","Yes","No","Yes",7.285196774,25,NA,4,0,0,0,0,0,0,10.23,0,0,0,1e+05,0,"No","Yes","Woman",18,"No","Living with Family","Yes",15.73366442,35.69782751,43.258076,-79.911943,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"N","SD","SD","SD","SD","SA","SD","SD",3
"509",568034579,"Car","No","No","Yes","Yes",NA,NA,42,20,0,0,6.96,0,0,0,10.23,0,0,0,1,0,"Yes","Yes","Woman",21,"No","Living with Family","Yes",10.70462015,16.7515059,43.23363,-79.924472,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"A","N","A","D","D","SD","N","SA",2
"510",568040225,"HSR","No","No","Yes","Yes",NA,NA,50,35,0,0,7,0,0,0,2,0,0,0,0,0,"No","No","Woman",18,"No","Living with Family","Yes",4.622162132,4.305173402,43.210121,-79.653433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"A","N","N","N","D","A","N","N",2
"511",568043032,"Walk","No","Yes","Yes","No",NA,20,1,NA,0,0,2.48,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",22,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"A","A","A","N","A","A","A","N",2
"512",568044496,"Car","No","No","Yes","Yes",NA,NA,15,5,0,0,5.33,0,0,0,10.23,0,0,0,0,0,"No","No","Man",25,"No","No","No",4.643304097,6.352265804,43.257315,-79.935414,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"D","A","D","A","N","N","N","D",2
"513",568047400,"Walk","No","Yes","Yes","No",NA,10,5,NA,0,0,10.66,0,0,0,10.23,0,0,0,0,0,"No","No","Man",22,"Living in Shared Accommodations","No","No",10.18232626,19.88144051,43.257586,-79.925898,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"A","A","A","A","N","N","D","N",2
"514",568050009,"HSR","No","No","Yes","Yes",NA,NA,25,10,0,0,15,0,0,0,10,0,0,0,0,0,"No","No","Woman",57,"No","Living with Family","Yes",18.36945618,33.11948669,43.267653,-79.962922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"A","N","N","N","A","N","D","A",2
"515",568052881,"Cycle","Yes","No","Yes","No",14,NA,12,NA,0,0,2.48,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",47,"No","No","No",12.47405752,19.69012189,43.259002,-79.877318,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"SA","SA","SA","SA","SA","SA","SA","A",2
"516",568053163,"Walk","No","Yes","Yes","Yes",NA,10,8,3,0,0,15.99,0,0,0,10.23,0,0,0,0,0,"No","No","Man",19,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257934,-79.914077,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"A","SA","A","D","A","SD","N","A",3
"517",568067159,"Walk","Yes","Yes","Yes","No",5.82815742,20,4,NA,0,0,10.66,0,0,0,10.23,0,0,0,0,0,"No","No","Man",19,"Living in Shared Accommodations","No","No",4.643304097,6.352265804,43.257315,-79.935414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"A","N","N","A","A","A","N","N",3
"518",568067789,"Walk","No","Yes","Yes","No",NA,10,3,NA,0,0,0,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.260318,-79.911928,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"A","SD","D","D","A","D","N","SD",2
"519",568082833,"Walk","Yes","Yes","Yes","Yes",2.91407871,10,5,7,0,0,0.87,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"No","Living with Family","Yes",10.18232626,19.88144051,43.257586,-79.925898,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A","A","A","A","N","N","N","N",4
"520",568090623,"HSR","No","No","Yes","Yes",NA,NA,45,15,0,0,10,0,0,0,20,0,0,0,2,0,"No","No","Man",19,"No","Living with Family","Yes",12.85369698,21.87369897,43.233158,-79.911709,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"A","N","A","N","A","N","A","D",2
"521",568091611,"Car","No","No","Yes","Yes",NA,NA,60,30,0,0,24.84,0,0,0,10.23,0,0,0,1,0,"Yes","No","Woman",20,"No","Living with Family","Yes",3.967330702,2.444961259,43.196222,-79.79586,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"A","A","A","A","SA","N","A","A",2
"522",568092061,"Walk","Yes","Yes","Yes","No",4.371118065,15,10,NA,0,0,8.7,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",19,"Living in Shared Accommodations","No","No",15.73366442,35.69782751,43.258076,-79.911943,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"A","A","N","SA","A","N","D","N",3
"523",568099991,"HSR","No","Yes","Yes","No",NA,13.66459627,2,NA,0,0,2,0,0,0,10,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"N","N","A","N","A","A","D","N",2
"524",568102076,"Walk","No","Yes","Yes","No",NA,15,3,NA,0,0,12.42,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",22,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257878,-79.916677,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,"A","D","SA","N","A","A","A","A",2
"525",568104409,"Walk","No","Yes","Yes","No",NA,20,10,NA,0,0,62.11,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",19,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"A","SD","D","D","N","A","A","A",2
"526",568113319,"Car","No","No","Yes","Yes",NA,NA,45,20,0,0,12.42,0,0,0,10.23,0,0,0,2,0,"No","No","Woman",21,"No","Living with Family","Yes",19.69704063,27.76739396,43.215922,-79.908368,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"A","N","A","A","D","N","A","SA",2
"527",568120331,"Walk","Yes","Yes","Yes","No",10.19927548,35,20,NA,0,0,24.84,0,0,0,10.23,0,0,0,1,0,"No","No","Woman",21,"No","Living with Family","Yes",13.77504238,23.62142566,43.251057,-79.892789,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"N","N","D","D","A","A","N","N",3
"528",568121896,"Walk","Yes","Yes","Yes","No",4.371118065,15,5,NA,0,0,12.42,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",9.653162301,16.46633437,43.259198,-79.928285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,"SA","N","N","A","A","A","A","A",3
"529",568125653,"HSR","No","No","Yes","Yes",NA,NA,20,5,0,0,1,0,0,0,4,0,0,0,1,0,"No","Yes","Woman",25,"Living in Shared Accommodations","No","No",13.77504238,23.62142566,43.251057,-79.892789,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,"SA","A","A","N","A","A","SA","A",2
"530",568128482,"Walk","No","Yes","Yes","No",NA,15,5,NA,0,0,1.07,0,0,0,10.23,0,0,0,0,0,"No","No","Man",20,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"D","A","N","A","D","A","N","D",2
"531",568128935,"HSR","No","No","Yes","Yes",NA,NA,35,15,0,0,15,0,0,0,9,0,0,0,0,0,"No","No","Woman",21,"No","Living with Family","Yes",16.59023461,32.82750093,43.235248,-79.787272,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"N","A","SD","N","D","A","D","D",2
"532",568130497,"HSR","No","No","Yes","Yes",NA,NA,25,13,0,0,2,0,0,0,15,0,0,0,1,0,"No","No","Woman",21,"No","Living with Family","Yes",14.1292541,21.30371243,43.243686,-79.878611,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"A","N","A","D","N","A","A","A",2
"533",568132313,"HSR","No","No","Yes","Yes",NA,NA,4,4,0,0,7,0,0,0,25,0,0,0,0,0,"No","No","Man",21,"No","Living with Family","Yes",19.4975356,39.64003191,43.258845,-79.904759,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SA","N","D","D","N","N","N","N",2
"534",568138833,"HSR","No","No","Yes","Yes",NA,NA,35,25,0,0,5,0,0,0,7,0,0,0,1,0,"No","No","Man",20,"No","Living with Family","Yes",18.7734309,21.74058123,43.212541,-79.855839,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A","D","A","A","N","D","N","N",2
"535",568141139,"Car","No","No","Yes","Yes",NA,NA,15,20,0,0,21.31,0,0,0,10.23,0,0,0,0,0,"Yes","Yes","Man",22,"Living in Shared Accommodations","No","No",14.37620617,22.63322192,43.26302,-79.900741,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"SA","A","A","A","N","A","N","A",2
"536",568147312,"HSR","No","Yes","Yes","No",NA,31.97158082,10,NA,0,0,0,0,0,0,15,0,0,0,0,0,"No","No","Man",23,"Living in Shared Accommodations","No","No",10.35515054,12.82083337,43.252871,-79.924342,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"SA","D","SA","D","N","D","D","D",2
"537",568147616,"Walk","Yes","Yes","Yes","No",5.245341678,18,5,NA,0,0,2.13,0,0,0,10.23,0,0,0,0,0,"No","No","Man",23,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"A","D","D","D","D","A","D","SD",3
"538",568148146,"Walk","Yes","Yes","Yes","Yes",2.331262968,8,3,2,0,0,2.98,0,0,0,10.23,0,0,0,0,0,"No","No","Man",20,"Living in Shared Accommodations","No","No",12.87040646,6.605343875,43.25845,-79.907797,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"A","A","SA","SA","A","D","N","N",4
"539",568150766,"HSR","Yes","Yes","Yes","Yes",6.211180124,24.8447205,10,5,0,0,2,0,0,0,4,0,0,0,0,0,"No","Yes","Woman",24,"Living in Shared Accommodations","No","No",6.513789412,4.543402359,43.262135,-79.896666,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"SA","N","A","A","A","A","N","A",4
"540",568151155,"Walk","Yes","Yes","Yes","No",7.285196774,25,5,NA,0,0,31.97,0,0,0,10.23,0,0,0,1,0,"No","No","Man",23,"Living in Shared Accommodations","No","No",16.50261063,31.43903392,43.250076,-79.923029,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"A","A","A","A","D","D","N","A",3
"541",568161329,"Walk","No","Yes","Yes","No",NA,10,5,NA,0,0,10.66,0,0,0,10.23,0,0,0,0,0,"No","No","Man",20,"Living in Shared Accommodations","No","No",12.87040646,6.605343875,43.25845,-79.907797,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"A","A","D","A","D","N","D","A",2
