X1,id,available_Cycle,available_Walk,available_HSR,available_Car,time_Cycle,time_Walk,time_HSR,time_Car,access_Cycle,access_Walk,access_HSR,access_Car,wait_Cycle,wait_Walk,wait_HSR,wait_Car,transfer_Cycle,transfer_Walk,transfer_HSR,transfer_Car,parking,vehind,gender,age,shared,family,child,street_density,sidewalk_density,LAT,LONG,PersonalVehComf_SD,PersonalVehComf_D,PersonalVehComf_A,PersonalVehComf_SA,Fun_SD,Fun_D,Fun_A,Fun_SA,ActiveNeigh_SD,ActiveNeigh_D,ActiveNeigh_A,ActiveNeigh_SA,UsefulTrans_SD,UsefulTrans_D,UsefulTrans_A,UsefulTrans_SA,BusComf_SD,BusComf_D,BusComf_A,BusComf_SA,TravelAlone_SD,TravelAlone_D,TravelAlone_A,TravelAlone_SA,Shelters_SD,Shelters_D,Shelters_A,Shelters_SA,Community_SD,Community_D,Community_A,Community_SA,personal_veh_comfortable,getting_there_fun,like_active_neighborhood,commute_useful_transition,buses_comfortable,prefer_travel_alone,shelter_good_quality,sense_community,numna
390,567878838,No,Yes,Yes,No,NA,54.65838509,10,.,0,0,7,0,0,0,7,0,0,0,0,0,No,No,Woman,21,No,No,No,15.08888889,38.48255267,43.257433,-79.878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,A,N,N,N,D,N,D,SD,2
391,567880473,Yes,Yes,No,Yes,12.42236025,49.68944099,.,15,0,0,0,0,0,0,10.23,0,0,0,100000,0,Yes,No,Woman,28,No,No,No,14.37620617,22.63322192,43.26302,-79.900741,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,A,N,D,A,N,D,N,A,3
392,567880671,No,No,Yes,Yes,NA,.,10,7,0,0,5,0,0,0,5,0,0,0,0,0,No,No,Woman,23,No,No,No,4.643304097,6.352265804,43.257315,-79.935414,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,A,A,A,N,A,D,A,SD,2
393,567881004,Yes,Yes,Yes,No,4.371118065,15,8,.,0,0,2.13,0,0,0,10.23,0,0,0,0,0,No,No,Man,22,Living in Shared Accommodations,No,No,16.50261063,31.43903392,43.252363,-79.922035,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,N,A,D,N,N,A,N,3
394,567881904,No,No,Yes,Yes,NA,.,25,15,0,0,1,0,0,0,10,0,0,0,1,0,No,Yes,Woman,21,No,Living with Family,Yes,12.85369698,21.87369897,43.233158,-79.911709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,SA,N,N,A,A,N,D,N,2
395,567881998,No,Yes,Yes,No,NA,10,15,.,0,0,24.84,0,0,0,10.23,0,0,0,2,0,No,No,Woman,21,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,A,A,D,A,A,A,N,N,2
396,567882082,No,No,Yes,Yes,NA,.,60,25,0,0,21.31,0,0,0,10.23,0,0,0,1,0,No,No,Man,21,No,Living with Family,Yes,8.985347139,5.842369129,43.217833,-79.987283,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,A,N,SD,D,N,A,SD,D,2
397,567884916,No,Yes,Yes,Yes,NA,10,10,2,0,0,12.42,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,21,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260301,-79.910886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,A,N,N,A,D,A,D,A,3
398,567886358,No,No,Yes,Yes,NA,.,40,10,0,0,3.11,0,0,0,10.23,0,0,0,0,0,Yes,No,Woman,33,No,No,No,7.634057087,9.812987104,43.266527,-79.956891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,A,N,A,N,N,N,SA,2
399,567887049,No,Yes,Yes,Yes,NA,8,5,1,0,0,12.42,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,19,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.258076,-79.911943,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,A,N,SA,N,A,N,N,A,3
400,567889573,No,Yes,Yes,No,NA,20,4,.,0,0,5.96,0,0,0,10.23,0,0,0,0,0,No,No,Woman,19,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,A,D,D,N,A,N,A,SD,2
401,567891129,Yes,Yes,Yes,No,2.331262968,8,1,.,0,0,1.24,0,0,0,10.23,0,0,0,0,0,No,No,Woman,22,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260292,-79.913012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,SA,D,N,A,N,A,A,N,3
402,567891573,No,No,Yes,Yes,NA,.,30,15,0,0,10.66,0,0,0,10.23,0,0,0,1,0,No,No,Man,20,No,Living with Family,No,13.77504238,23.62142566,43.251057,-79.892789,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,SD,A,D,N,D,N,N,2
403,567891710,No,No,Yes,Yes,NA,.,14,5,0,0,7,0,0,0,2,0,0,0,1,0,No,No,Man,24,Living in Shared Accommodations,No,No,13.77504238,23.62142566,43.251057,-79.892789,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,A,D,A,SD,A,N,N,SA,2
404,567892209,No,No,Yes,Yes,NA,.,31,30,0,0,2.61,0,0,0,10.23,0,0,0,1,0,No,No,Woman,23,No,Living with Family,Yes,11.41985675,28.32554537,43.226447,-79.860627,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,A,N,A,N,A,SD,D,N,2
405,567892348,No,No,Yes,Yes,NA,.,45,25,0,0,10,0,0,0,22,0,0,0,2,0,No,No,Woman,23,No,Living with Family,No,9.396594702,12.50123382,43.222631,-79.781341,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,A,A,N,A,N,A,SD,D,2
406,567892483,No,Yes,Yes,No,NA,15,4,.,0,0,2.48,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.261956,-79.909065,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,A,A,N,N,N,N,D,D,2
407,567895923,No,Yes,Yes,No,NA,15,4,.,0,0,2.48,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,SA,A,A,SA,N,A,N,D,2
408,567896425,No,Yes,Yes,No,NA,5,4,.,0,0,24.84,0,0,0,10.23,0,0,0,0,0,No,No,Woman,22,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.257586,-79.925898,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,A,N,A,D,A,N,A,D,2
409,567898333,No,Yes,Yes,No,NA,15,2,.,0,0,3.23,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.258146,-79.910796,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,A,N,A,N,A,N,N,2
410,567899369,No,Yes,No,Yes,NA,15,.,5,0,0,0,0,0,0,10.23,0,0,0,100000,0,No,No,Woman,19,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,A,A,A,N,D,N,N,2
411,567899372,No,No,Yes,Yes,NA,.,25,15,0,0,5,0,0,0,15,0,0,0,0,0,No,No,Man,22,Living in Shared Accommodations,No,No,20.70828227,24.61861474,43.255387,-79.869611,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SA,D,A,D,SD,N,N,D,2
412,567899399,No,Yes,Yes,No,NA,15,5,.,0,0,0.62,0,0,0,10.23,0,0,0,2,0,No,No,Woman,19,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.257586,-79.925898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,N,N,N,N,A,N,A,A,2
413,567900969,Yes,Yes,Yes,Yes,3.726708075,12.78863233,5,2,0,0,5,0,0,0,2,0,0,0,0,0,No,Yes,Man,20,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.259156,-79.902437,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,A,D,A,A,A,D,A,A,4
414,567901885,No,No,Yes,Yes,NA,.,90,10,0,0,62.11,0,0,0,10.23,0,0,0,3,0,No,Yes,Woman,35,No,Living with Family,No,8.985347139,5.842369129,43.217833,-79.987283,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,A,D,D,SA,N,D,N,A,2
415,567902526,No,No,Yes,Yes,NA,.,15,7,0,0,25,0,0,0,15,0,0,0,0,0,No,Yes,Woman,22,No,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,A,N,SA,A,A,D,N,SD,2
416,567905599,No,No,Yes,Yes,NA,.,15,10,0,0,62.11,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,No,Living with Family,Yes,12.11583429,5.585551938,43.25959,-79.95331,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SA,D,D,D,A,N,N,A,2
417,567906427,No,Yes,Yes,Yes,NA,20,5,4,0,0,24.84,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,21,Living in Shared Accommodations,No,No,17.71570322,30.38207455,43.253737,-79.918747,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,SA,N,A,N,A,A,D,SD,3
418,567906724,No,No,Yes,Yes,NA,.,10,6,0,0,10,0,0,0,5,0,0,0,1,0,Yes,No,Woman,21,No,Living with Family,Yes,12.11583429,5.585551938,43.260986,-79.944775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,N,N,D,A,D,N,SD,A,2
419,567908034,No,Yes,Yes,No,NA,15,5,.,0,0,2.48,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,16.18344475,35.43306805,43.262216,-79.90513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,A,N,N,N,A,N,N,A,2
420,567908600,No,Yes,Yes,No,NA,11,2,.,0,0,5.33,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260301,-79.910886,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,A,D,D,N,N,D,D,D,2
421,567908992,No,Yes,Yes,Yes,NA,20,8,5,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,20,Living in Shared Accommodations,No,No,12.87040646,6.605343875,43.25845,-79.907797,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,A,A,A,N,D,A,A,D,3
422,567910573,No,Yes,Yes,Yes,NA,20,3,5,0,0,21.31,0,0,0,10.23,0,0,0,0,0,No,Yes,Man,22,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.258845,-79.904759,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,A,D,A,N,N,D,N,A,3
423,567911169,No,No,Yes,Yes,NA,.,60,45,0,0,31.97,0,0,0,10.23,0,0,0,2,0,No,No,Man,22,No,Living with Family,Yes,7.607711389,17.19519818,43.21568,-79.7131,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,A,D,D,N,A,N,D,A,2
424,567913135,Yes,Yes,No,Yes,1.457039355,5,.,2,0,0,0,0,0,0,10.23,0,0,0,100000,0,No,No,Man,23,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260292,-79.913012,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,N,A,SA,N,A,D,N,N,3
425,567914666,Yes,Yes,Yes,No,11.80124224,47.20496894,18,.,0,0,2,0,0,0,8,0,0,0,0,0,No,No,Woman,31,No,No,No,16.89299041,29.38591834,43.265704,-79.950658,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,A,A,N,N,D,D,D,A,3
426,567915025,No,No,Yes,Yes,NA,.,10,8,0,0,5,0,0,0,10,0,0,0,0,0,No,Yes,Woman,27,No,No,No,18.1090381,30.94534129,43.257726,-79.879424,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,D,A,A,D,SD,SD,SD,A,2
427,567915263,No,No,Yes,Yes,NA,.,40,25,0,0,53.29,0,0,0,10.23,0,0,0,1,0,Yes,No,Man,23,No,Living with Family,Yes,3.85781574,4.340218694,43.255747,-79.96107,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,A,SA,D,N,N,SA,N,SD,2
428,567916755,Yes,Yes,Yes,Yes,2.91407871,10,5,3,0,0,21.31,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,16.50261063,31.43903392,43.252363,-79.922035,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,D,D,A,N,N,N,N,4
429,567918224,No,Yes,Yes,No,NA,9,1,.,0,0,2.36,0,0,0,10.23,0,0,0,0,0,No,No,Woman,19,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,A,A,A,A,A,A,SA,N,2
430,567919507,No,No,Yes,Yes,NA,.,45,30,0,0,37.27,0,0,0,10.23,0,0,0,1,0,No,Yes,Woman,26,No,No,No,13.61022296,28.61524387,43.231707,-79.807699,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,A,A,D,N,D,D,D,D,2
431,567920051,No,No,Yes,Yes,NA,.,34,22,0,0,2.98,0,0,0,10.23,0,0,0,1,0,No,No,Woman,18,No,Living with Family,Yes,10.10814511,20.28181241,43.218472,-79.918446,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,SA,SD,N,SA,SD,D,SD,N,2
432,567920389,No,Yes,Yes,No,NA,20,10,.,0,0,21.31,0,0,0,10.23,0,0,0,0,0,No,No,Man,21,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D,D,D,SA,N,A,N,N,2
433,567920473,No,No,Yes,Yes,NA,.,30,17,0,0,5,0,0,0,10,0,0,0,1,0,No,No,Woman,21,No,Living with Family,Yes,13.34635674,25.37804857,43.226316,-79.871946,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,A,N,D,A,A,A,A,A,2
434,567921957,No,Yes,Yes,Yes,NA,15,5,3,0,0,12.42,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,21,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.257449,-79.930483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,A,N,N,N,N,D,N,A,3
435,567922581,No,Yes,Yes,No,NA,7,3,.,0,0,1.24,0,0,0,10.23,0,0,0,0,0,No,No,Woman,19,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,A,D,A,N,SD,A,D,A,2
436,567923814,No,Yes,Yes,No,NA,20,5,.,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.258845,-79.904759,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,SA,D,A,A,D,N,A,D,2
437,567926346,No,No,Yes,Yes,NA,.,15,4,0,0,3,0,0,0,8,0,0,0,0,0,No,No,Man,27,Living in Shared Accommodations,No,No,14.18364008,17.29882243,43.260227,-79.896776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,2
438,567927073,Yes,Yes,Yes,No,5.900621118,23.60248447,10,.,0,0,7,0,0,0,5,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,4.643304097,6.352265804,43.257315,-79.935414,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,N,SD,N,D,N,N,D,3
439,567929161,Yes,No,Yes,No,5,.,5,.,0,0,53.29,0,0,0,10.23,0,0,0,5,0,No,No,Man,25,No,Living with Family,Yes,4.243506213,5.50430143,43.263424,-79.971634,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,A,A,D,A,A,N,A,A,2
440,567929191,No,No,Yes,Yes,NA,.,50,25,0,0,24.84,0,0,0,10.23,0,0,0,0,0,No,No,Woman,27,Living in Shared Accommodations,No,No,9.86995894,37.94660628,43.229978,-79.741308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,SA,N,N,A,N,D,SD,A,2
441,567930139,No,Yes,Yes,No,NA,10,3,.,0,0,0,0,0,0,10.23,0,0,0,0,0,No,No,Man,21,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,A,A,N,SA,A,A,A,D,2
442,567930653,No,No,Yes,Yes,NA,.,25,15,0,0,24.84,0,0,0,10.23,0,0,0,1,0,No,No,Woman,23,No,No,No,10.57688492,26.30914688,43.25433,-79.877527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,A,N,N,A,SD,D,D,N,2
443,567930720,Yes,Yes,Yes,No,2.91407871,10,3,.,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,A,N,SA,N,A,D,N,N,3
444,567931361,No,Yes,Yes,Yes,NA,23.60248447,10,5,0,0,2,0,0,0,5,0,0,0,0,0,No,Yes,Woman,22,No,No,No,14.37620617,22.63322192,43.262587,-79.898716,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,N,SA,N,SD,N,D,N,SD,3
445,567931490,Yes,Yes,Yes,Yes,2.91407871,10,2,2,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,20,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,A,A,A,A,D,D,N,SA,4
446,567931612,No,No,Yes,Yes,NA,.,29,25,0,0,7.7,0,0,0,10.23,0,0,0,1,0,Yes,Yes,Woman,21,No,Living with Family,Yes,21.552436,19.29636603,43.225629,-79.829501,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,SA,D,N,SD,D,D,N,SA,2
447,567936115,No,Yes,Yes,Yes,NA,15.98579041,3,3,0,0,5,0,0,0,1,0,0,0,0,0,No,Yes,Man,26,No,No,No,19.4975356,39.64003191,43.261881,-79.905924,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,SA,N,D,N,D,N,D,D,3
448,567939031,No,No,Yes,Yes,NA,.,10,5,0,0,2,0,0,0,2,0,0,0,0,0,No,Yes,Woman,19,No,No,No,13.55660792,8.22849688,43.25222,-79.93953,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,N,D,N,N,N,D,N,2
449,567939818,No,No,Yes,Yes,NA,.,10,5,0,0,37.27,0,0,0,10.23,0,0,0,2,0,No,No,Woman,21,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257905,-79.914817,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,A,N,SA,A,A,D,SA,N,2
450,567942315,No,Yes,Yes,Yes,NA,10,10,3,0,0,2.48,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,20,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.260211,-79.915897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,A,N,D,N,N,A,A,N,3
451,567942829,No,Yes,Yes,No,NA,10,1,.,0,0,12.42,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,N,N,A,N,D,A,N,D,2
452,567943804,No,Yes,Yes,No,NA,12,5,.,0,0,1.24,0,0,0,10.23,0,0,0,1,0,No,No,Woman,20,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,A,A,A,A,A,SA,N,A,2
453,567946094,Yes,Yes,Yes,No,4.371118065,15,10,.,0,0,2.48,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257878,-79.916677,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,A,D,A,A,A,N,D,N,3
454,567947068,No,No,Yes,Yes,NA,.,40,15,0,0,2.66,0,0,0,10.23,0,0,0,0,0,Yes,Yes,Man,29,No,No,No,0,0,43.262576,-79.955361,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,A,N,A,N,A,N,N,2
455,567947562,No,Yes,Yes,No,NA,15,2,.,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,22,No,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,A,N,A,A,A,N,A,N,2
456,567949477,No,No,Yes,Yes,NA,.,45,27,0,0,5,0,0,0,5,0,0,0,2,0,No,No,Man,18,No,Living with Family,Yes,7.756432799,2.489602911,43.224598,-79.709379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,N,D,N,A,D,SA,N,D,2
457,567949982,Yes,Yes,Yes,No,4.371118065,15,5,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,A,N,A,SD,D,A,D,N,3
458,567951207,No,Yes,Yes,No,NA,8,2,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,3.60991605,5.049635391,43.262084,-79.91112,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,A,D,A,N,SD,SD,D,SD,2
459,567952420,Yes,Yes,Yes,No,4.371118065,15,8,.,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,21,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.259955,-79.903285,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,A,D,D,N,N,N,A,D,3
460,567954353,Yes,Yes,Yes,No,5.82815742,20,3,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,15.29790505,42.66902243,43.263037,-79.902926,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,A,D,A,N,A,A,A,A,3
461,567954890,No,No,Yes,Yes,NA,.,61,20,0,0,27.33,0,0,0,10.23,0,0,0,2,0,No,No,Woman,22,No,Living with Family,Yes,7.74706543,14.87951625,43.189733,-79.804441,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,SA,A,SA,A,A,A,A,A,2
